date,year,month,dep_code,dep_name,population,pet,pea,employed,unemployed,inactive
2011-07-01,2011,7,88,"San Andrés, Providencia y Santa Catalina",61708.5,37890.4,24939.2,21761.6,3177.6,12952.1
2011-08-01,2011,8,88,"San Andrés, Providencia y Santa Catalina",61702.7,37863.6,24546.6,21749.4,2797.2,13329.8
2011-09-01,2011,9,88,"San Andrés, Providencia y Santa Catalina",61695.5,37835.5,24979.4,22256.0,2723.4,12820.3
2011-10-01,2011,10,88,"San Andrés, Providencia y Santa Catalina",61685.5,37809.8,25804.0,23143.2,2660.8,11868.5
2011-11-01,2011,11,88,"San Andrés, Providencia y Santa Catalina",61676.6,37786.8,25373.5,22714.8,2658.8,12325.7
2011-12-01,2011,12,88,"San Andrés, Providencia y Santa Catalina",61665.1,37765.5,24986.3,22207.1,2779.2,12749.1
2012-01-01,2012,1,88,"San Andrés, Providencia y Santa Catalina",61654.8,37741.3,24995.5,21469.0,3526.5,12807.1
2012-02-01,2012,2,88,"San Andrés, Providencia y Santa Catalina",61645.9,37725.6,25084.3,21734.0,3350.3,12666.1
2012-03-01,2012,3,88,"San Andrés, Providencia y Santa Catalina",61635.9,37706.0,24989.3,22072.9,2916.4,12698.4
2012-04-01,2012,4,88,"San Andrés, Providencia y Santa Catalina",61630.5,37695.8,25002.2,21913.3,3089.0,12691.0
2012-05-01,2012,5,88,"San Andrés, Providencia y Santa Catalina",61625.6,37686.3,25088.2,22000.7,3087.5,12579.5
2012-06-01,2012,6,88,"San Andrés, Providencia y Santa Catalina",61624.7,37678.7,25175.6,22272.1,2903.4,12444.4
2012-07-01,2012,7,88,"San Andrés, Providencia y Santa Catalina",61620.0,37667.9,24703.6,21589.9,3113.8,12998.8
2012-08-01,2012,8,88,"San Andrés, Providencia y Santa Catalina",61622.6,37661.5,24750.9,21939.9,2811.1,12890.6
2012-09-01,2012,9,88,"San Andrés, Providencia y Santa Catalina",61626.1,37659.2,24453.1,21622.4,2830.7,13223.9
2012-10-01,2012,10,88,"San Andrés, Providencia y Santa Catalina",61629.9,37659.4,24935.7,22314.3,2621.5,12623.3
2012-11-01,2012,11,88,"San Andrés, Providencia y Santa Catalina",61636.4,37657.2,24573.6,21902.2,2671.3,13034.3
2012-12-01,2012,12,88,"San Andrés, Providencia y Santa Catalina",61643.6,37652.0,24670.6,21849.1,2821.5,12935.4
2013-01-01,2013,1,88,"San Andrés, Providencia y Santa Catalina",61653.8,37655.0,24573.6,21090.4,3483.2,13151.5
2013-02-01,2013,2,88,"San Andrés, Providencia y Santa Catalina",61657.2,37653.1,24465.5,21079.2,3386.3,13258.0
2013-03-01,2013,3,88,"San Andrés, Providencia y Santa Catalina",61649.5,37655.5,24114.5,21209.9,2904.6,13575.5
2013-04-01,2013,4,88,"San Andrés, Providencia y Santa Catalina",61639.8,37656.2,24412.7,21439.4,2973.3,13254.2
2013-05-01,2013,5,88,"San Andrés, Providencia y Santa Catalina",61622.0,37656.6,24757.7,21905.6,2852.1,12847.2
2013-06-01,2013,6,88,"San Andrés, Providencia y Santa Catalina",61599.5,37661.5,24389.0,21650.2,2738.9,13267.1
2013-07-01,2013,7,88,"San Andrés, Providencia y Santa Catalina",61564.0,37667.3,24608.4,21642.0,2966.5,13070.5
2013-08-01,2013,8,88,"San Andrés, Providencia y Santa Catalina",61527.9,37701.9,24613.4,21774.6,2838.9,13057.5
2013-09-01,2013,9,88,"San Andrés, Providencia y Santa Catalina",61484.6,37736.2,24410.7,21723.7,2687.0,13274.4
2013-10-01,2013,10,88,"San Andrés, Providencia y Santa Catalina",61432.7,37768.2,24934.1,22486.3,2447.8,12629.5
2013-11-01,2013,11,88,"San Andrés, Providencia y Santa Catalina",61375.3,37796.7,24448.1,21897.8,2550.3,13219.3
2013-12-01,2013,12,88,"San Andrés, Providencia y Santa Catalina",61309.7,37830.2,24432.3,21872.9,2559.4,13243.1
2014-01-01,2014,1,88,"San Andrés, Providencia y Santa Catalina",61688.3,37860.7,24581.2,21164.5,3416.7,13559.1
2014-02-01,2014,2,88,"San Andrés, Providencia y Santa Catalina",61625.2,37893.9,24449.7,21173.0,3276.7,13685.1
2014-03-01,2014,3,88,"San Andrés, Providencia y Santa Catalina",61564.8,37921.5,24304.6,21397.2,2907.4,13769.8
2014-04-01,2014,4,88,"San Andrés, Providencia y Santa Catalina",61516.1,37945.3,24591.0,21797.2,2793.8,13417.7
2014-05-01,2014,5,88,"San Andrés, Providencia y Santa Catalina",61472.6,37967.7,24517.7,21792.5,2725.2,13489.4
2014-06-01,2014,6,88,"San Andrés, Providencia y Santa Catalina",61438.2,37985.8,24632.6,21784.4,2848.2,13388.7
2014-07-01,2014,7,88,"San Andrés, Providencia y Santa Catalina",61404.1,38012.7,24329.0,21421.2,2907.8,13749.1
2014-08-01,2014,8,88,"San Andrés, Providencia y Santa Catalina",61383.7,38013.2,24587.4,21794.9,2792.6,13414.7
2014-09-01,2014,9,88,"San Andrés, Providencia y Santa Catalina",61370.0,38007.9,24467.9,21846.2,2621.7,13502.2
2014-10-01,2014,10,88,"San Andrés, Providencia y Santa Catalina",61362.0,38001.7,25009.8,22481.3,2528.5,12823.6
2014-11-01,2014,11,88,"San Andrés, Providencia y Santa Catalina",61362.4,38000.0,24548.7,22075.1,2473.5,13335.8
2014-12-01,2014,12,88,"San Andrés, Providencia y Santa Catalina",61368.4,38000.0,24186.7,21462.7,2724.0,13811.0
2015-01-01,2015,1,88,"San Andrés, Providencia y Santa Catalina",61383.9,37999.7,24182.9,20843.9,3339.0,13963.0
2015-02-01,2015,2,88,"San Andrés, Providencia y Santa Catalina",61396.5,38003.1,24187.0,21119.8,3067.2,13885.1
2015-03-01,2015,3,88,"San Andrés, Providencia y Santa Catalina",61402.2,38016.2,24133.0,21398.3,2734.7,13866.9
2015-04-01,2015,4,88,"San Andrés, Providencia y Santa Catalina",61410.8,38036.3,24643.7,21671.4,2972.3,13343.9
2015-05-01,2015,5,88,"San Andrés, Providencia y Santa Catalina",61415.4,38064.1,24481.4,21685.3,2796.1,13526.6
2015-06-01,2015,6,88,"San Andrés, Providencia y Santa Catalina",61420.0,38093.2,24401.8,21833.4,2568.4,13615.4
2015-07-01,2015,7,88,"San Andrés, Providencia y Santa Catalina",61414.9,38126.5,24416.5,21640.5,2776.0,13702.9
2015-08-01,2015,8,88,"San Andrés, Providencia y Santa Catalina",61415.7,38168.7,24690.2,21870.8,2819.4,13468.6
2015-09-01,2015,9,88,"San Andrés, Providencia y Santa Catalina",61413.6,38215.6,24764.3,22021.2,2743.0,13446.5
2015-10-01,2015,10,88,"San Andrés, Providencia y Santa Catalina",61407.7,38275.0,25497.8,22883.4,2614.4,12669.4
2015-11-01,2015,11,88,"San Andrés, Providencia y Santa Catalina",61401.1,38334.6,25208.5,22905.3,2303.2,13025.4
2015-12-01,2015,12,88,"San Andrés, Providencia y Santa Catalina",61390.1,38398.2,25198.0,22541.7,2656.3,13199.7
2016-01-01,2016,1,88,"San Andrés, Providencia y Santa Catalina",61379.8,38464.9,25394.4,21753.3,3641.1,13257.9
2016-02-01,2016,2,88,"San Andrés, Providencia y Santa Catalina",61370.8,38530.5,25327.5,22245.9,3081.6,13306.6
2016-03-01,2016,3,88,"San Andrés, Providencia y Santa Catalina",61359.7,38592.0,25203.4,22125.9,3077.5,13509.6
2016-04-01,2016,4,88,"San Andrés, Providencia y Santa Catalina",61354.9,38649.7,25804.6,23003.5,2801.1,12897.8
2016-05-01,2016,5,88,"San Andrés, Providencia y Santa Catalina",61350.0,38710.8,25495.6,22758.2,2737.5,13276.4
2016-06-01,2016,6,88,"San Andrés, Providencia y Santa Catalina",61349.4,38763.4,25950.5,23180.5,2770.0,12866.4
2016-07-01,2016,7,88,"San Andrés, Providencia y Santa Catalina",61342.8,38807.0,25622.4,22591.5,3030.9,13284.9
2016-08-01,2016,8,88,"San Andrés, Providencia y Santa Catalina",61345.7,38839.8,25881.3,23103.5,2777.8,13014.7
2016-09-01,2016,9,88,"San Andrés, Providencia y Santa Catalina",61350.4,38869.0,25776.0,23119.1,2657.0,13126.9
2016-10-01,2016,10,88,"San Andrés, Providencia y Santa Catalina",61355.3,38886.5,26489.3,23825.4,2663.9,12412.2
2016-11-01,2016,11,88,"San Andrés, Providencia y Santa Catalina",61364.0,38901.2,26093.0,23724.1,2368.8,12771.4
2016-12-01,2016,12,88,"San Andrés, Providencia y Santa Catalina",61373.1,38912.6,25988.9,23233.5,2755.4,12931.9
2017-01-01,2017,1,88,"San Andrés, Providencia y Santa Catalina",61387.5,38916.7,25890.9,22300.5,3590.5,13155.3
2017-02-01,2017,2,88,"San Andrés, Providencia y Santa Catalina",61395.0,38917.1,25870.4,22599.7,3270.7,13114.2
2017-03-01,2017,3,88,"San Andrés, Providencia y Santa Catalina",61389.4,38917.6,25573.3,22620.2,2953.1,13350.2
2017-04-01,2017,4,88,"San Andrés, Providencia y Santa Catalina",61385.1,38918.7,26005.9,23228.8,2777.1,12872.6
2017-05-01,2017,5,88,"San Andrés, Providencia y Santa Catalina",61372.1,38917.8,25788.1,22823.0,2965.1,13120.3
2017-06-01,2017,6,88,"San Andrés, Providencia y Santa Catalina",61356.0,38921.9,26129.4,23381.2,2748.2,12736.4
2017-07-01,2017,7,88,"San Andrés, Providencia y Santa Catalina",61324.6,38923.7,25640.4,22659.5,2980.9,13272.8
2017-08-01,2017,8,88,"San Andrés, Providencia y Santa Catalina",61297.5,38928.5,25807.0,22935.1,2871.9,13094.3
2017-09-01,2017,9,88,"San Andrés, Providencia y Santa Catalina",61265.2,38937.8,25653.0,22795.8,2857.1,13263.4
2017-10-01,2017,10,88,"San Andrés, Providencia y Santa Catalina",61224.5,38950.1,26114.4,23457.1,2657.2,12776.5
2017-11-01,2017,11,88,"San Andrés, Providencia y Santa Catalina",61181.2,38970.4,25837.1,23212.6,2624.4,13076.6
2017-12-01,2017,12,88,"San Andrés, Providencia y Santa Catalina",61129.8,38992.9,25746.8,23101.9,2644.9,13195.6
2018-01-01,2018,1,88,"San Andrés, Providencia y Santa Catalina",61077.7,39021.9,25612.6,22066.6,3546.0,13491.1
2018-02-01,2018,2,88,"San Andrés, Providencia y Santa Catalina",61046.1,39053.1,25539.9,22290.9,3249.0,13555.5
2018-03-01,2018,3,88,"San Andrés, Providencia y Santa Catalina",61025.8,39088.7,25519.2,22689.2,2830.0,13552.4
2018-04-01,2018,4,88,"San Andrés, Providencia y Santa Catalina",61036.8,39129.0,26040.6,23174.1,2866.5,13081.1
2018-05-01,2018,5,88,"San Andrés, Providencia y Santa Catalina",61066.8,39175.6,25924.7,23005.1,2919.5,13254.6
2018-06-01,2018,6,88,"San Andrés, Providencia y Santa Catalina",61121.5,39222.6,26045.9,23311.8,2734.1,13167.2
2018-07-01,2018,7,88,"San Andrés, Providencia y Santa Catalina",61186.9,39275.8,25896.8,22971.0,2925.8,13390.6
2018-08-01,2018,8,88,"San Andrés, Providencia y Santa Catalina",61285.1,39326.1,26072.7,23308.7,2764.0,13256.9
2018-09-01,2018,9,88,"San Andrés, Providencia y Santa Catalina",61404.3,39378.6,26157.0,23319.6,2837.4,13242.8
2018-10-01,2018,10,88,"San Andrés, Providencia y Santa Catalina",61539.5,39432.4,26376.9,23613.2,2763.7,13073.4
2018-11-01,2018,11,88,"San Andrés, Providencia y Santa Catalina",61698.3,39482.3,25756.1,23171.7,2584.4,13720.8
2018-12-01,2018,12,88,"San Andrés, Providencia y Santa Catalina",61871.3,39530.1,26566.5,23619.9,2946.6,13014.8
2019-01-01,2019,1,88,"San Andrés, Providencia y Santa Catalina",62067.8,39574.7,26136.2,22372.0,3764.2,13570.2
2019-02-01,2019,2,88,"San Andrés, Providencia y Santa Catalina",62238.0,39613.2,26366.8,22867.4,3499.4,13358.7
2019-03-01,2019,3,88,"San Andrés, Providencia y Santa Catalina",62369.3,39645.9,26179.3,22980.7,3198.6,13538.9
2019-04-01,2019,4,88,"San Andrés, Providencia y Santa Catalina",62486.9,39670.9,25909.9,22910.2,2999.7,13809.6
2019-05-01,2019,5,88,"San Andrés, Providencia y Santa Catalina",62572.4,39692.1,26183.7,23092.9,3090.8,13569.6
2019-06-01,2019,6,88,"San Andrés, Providencia y Santa Catalina",62635.0,39707.0,26406.3,23662.7,2743.6,13342.7
2019-07-01,2019,7,88,"San Andrés, Providencia y Santa Catalina",62657.4,39708.5,26179.2,23064.7,3114.5,13569.7
2019-08-01,2019,8,88,"San Andrés, Providencia y Santa Catalina",62662.0,39686.5,26108.5,23071.0,3037.5,13613.4
2019-09-01,2019,9,88,"San Andrés, Providencia y Santa Catalina",62636.7,39660.1,26274.0,23378.8,2895.2,13425.3
2019-10-01,2019,10,88,"San Andrés, Providencia y Santa Catalina",62579.2,39610.8,26814.7,24105.0,2709.7,12890.0
2019-11-01,2019,11,88,"San Andrés, Providencia y Santa Catalina",62496.8,39500.8,26672.3,24175.9,2496.4,12984.3
2019-12-01,2019,12,88,"San Andrés, Providencia y Santa Catalina",62382.5,39384.6,26569.2,24068.0,2501.2,13029.2
2020-01-01,2020,1,88,"San Andrés, Providencia y Santa Catalina",62245.5,39274.8,26251.8,22997.4,3254.4,13191.2
2020-02-01,2020,2,88,"San Andrés, Providencia y Santa Catalina",62126.6,39150.3,26443.0,23415.2,3027.8,12965.8
2020-03-01,2020,3,88,"San Andrés, Providencia y Santa Catalina",62018.8,39045.5,24833.8,21989.6,2844.1,14291.8
2020-04-01,2020,4,88,"San Andrés, Providencia y Santa Catalina",61937.6,38945.0,21683.9,17875.6,3808.4,16715.6
2020-05-01,2020,5,88,"San Andrés, Providencia y Santa Catalina",61873.1,38853.3,22885.7,18650.6,4235.1,15473.9
2020-06-01,2020,6,88,"San Andrés, Providencia y Santa Catalina",61832.1,38762.7,23793.3,19792.4,4001.0,14637.9
2020-07-01,2020,7,88,"San Andrés, Providencia y Santa Catalina",61788.2,38673.9,23387.1,19387.0,4000.1,14868.1
2020-08-01,2020,8,88,"San Andrés, Providencia y Santa Catalina",61764.2,38573.8,24385.1,20955.7,3429.4,14078.6
2020-09-01,2020,9,88,"San Andrés, Providencia y Santa Catalina",61759.0,38490.1,24704.4,21472.2,3232.2,13789.1
2020-10-01,2020,10,88,"San Andrés, Providencia y Santa Catalina",61771.6,38429.4,25638.3,22490.0,3148.3,12966.4
2020-11-01,2020,11,88,"San Andrés, Providencia y Santa Catalina",61804.6,38425.4,25184.5,22358.8,2825.7,13384.8
2020-12-01,2020,12,88,"San Andrés, Providencia y Santa Catalina",61854.5,38428.2,25196.4,22341.5,2854.8,13336.8
2021-01-01,2021,1,88,"San Andrés, Providencia y Santa Catalina",61928.1,38427.8,24262.7,20724.5,3538.2,13979.0
2021-02-01,2021,2,88,"San Andrés, Providencia y Santa Catalina",61993.8,38446.5,25001.6,21735.4,3266.2,13403.0
2021-03-01,2021,3,88,"San Andrés, Providencia y Santa Catalina",62046.4,38450.5,24606.3,21528.0,3078.3,13790.7
2021-04-01,2021,4,88,"San Andrés, Providencia y Santa Catalina",62099.7,38454.2,24286.1,21034.8,3251.3,14065.4
2021-05-01,2021,5,88,"San Andrés, Providencia y Santa Catalina",62144.7,38452.1,24412.7,21152.1,3260.6,13980.7
2021-06-01,2021,6,88,"San Andrés, Providencia y Santa Catalina",62185.6,38454.9,24291.0,21114.8,3176.3,14134.8
2021-07-01,2021,7,88,"San Andrés, Providencia y Santa Catalina",62209.2,38462.3,24219.2,21352.7,2866.5,14260.4
2021-08-01,2021,8,88,"San Andrés, Providencia y Santa Catalina",62236.3,38494.3,24276.7,21400.0,2876.8,14235.1
2021-09-01,2021,9,88,"San Andrés, Providencia y Santa Catalina",62255.8,38516.3,24088.8,21393.2,2695.5,14449.0
2021-10-01,2021,10,88,"San Andrés, Providencia y Santa Catalina",62266.7,38538.6,24488.0,21697.7,2790.3,14092.1
2021-11-01,2021,11,88,"San Andrés, Providencia y Santa Catalina",62272.3,38564.6,24498.4,21775.7,2722.7,14104.0
2021-12-01,2021,12,88,"San Andrés, Providencia y Santa Catalina",62269.3,38586.5,24565.0,21901.2,2663.8,14056.6
2022-01-01,2022,1,88,"San Andrés, Providencia y Santa Catalina",62264.0,38606.0,24548.1,20983.6,3564.5,14077.6
2022-02-01,2022,2,88,"San Andrés, Providencia y Santa Catalina",62258.4,38619.0,25134.0,21874.4,3259.5,13534.8
2022-03-01,2022,3,88,"San Andrés, Providencia y Santa Catalina",62248.3,38626.8,24831.6,21763.6,3068.0,13832.6
2022-04-01,2022,4,88,"San Andrés, Providencia y Santa Catalina",62246.1,38630.3,24792.7,21927.8,2864.9,13870.9
2022-05-01,2022,5,88,"San Andrés, Providencia y Santa Catalina",62243.8,38624.2,24810.5,22035.0,2775.5,13846.1
2022-06-01,2022,6,88,"San Andrés, Providencia y Santa Catalina",62246.0,38612.4,24717.5,21749.8,2967.7,13942.5
2022-07-01,2022,7,88,"San Andrés, Providencia y Santa Catalina",62240.1,38597.5,24576.1,21652.4,2923.7,14058.9
2022-08-01,2022,8,88,"San Andrés, Providencia y Santa Catalina",62246.3,38592.9,24481.1,21620.6,2860.5,14125.1
2022-09-01,2022,9,88,"San Andrés, Providencia y Santa Catalina",62253.6,38572.5,24659.2,21704.5,2954.6,13920.2
2022-10-01,2022,10,88,"San Andrés, Providencia y Santa Catalina",62260.8,38543.0,24463.5,21771.7,2691.7,14043.5
2022-11-01,2022,11,88,"San Andrés, Providencia y Santa Catalina",62271.0,38514.7,24147.9,21515.1,2632.9,14312.4
2022-12-01,2022,12,88,"San Andrés, Providencia y Santa Catalina",62281.4,38485.5,24253.1,21360.4,2892.8,14190.2
2023-01-01,2023,1,88,"San Andrés, Providencia y Santa Catalina",62295.5,38448.4,24177.2,20307.3,3869.9,14393.5
2023-02-01,2023,2,88,"San Andrés, Providencia y Santa Catalina",62305.6,38412.7,24144.5,20888.7,3255.7,14279.1
2023-03-01,2023,3,88,"San Andrés, Providencia y Santa Catalina",62306.1,38378.0,24238.4,21307.1,2931.3,14072.6
2023-04-01,2023,4,88,"San Andrés, Providencia y Santa Catalina",62308.7,38345.7,24343.2,21165.7,3177.5,13980.0
2023-05-01,2023,5,88,"San Andrés, Providencia y Santa Catalina",62305.9,38319.6,24023.5,20927.6,3095.8,14282.9
2023-06-01,2023,6,88,"San Andrés, Providencia y Santa Catalina",62301.6,38296.4,24122.5,21317.9,2804.6,14092.6
2023-07-01,2023,7,88,"San Andrés, Providencia y Santa Catalina",62282.0,38281.3,24309.1,21396.2,2912.9,13897.2
2023-08-01,2023,8,88,"San Andrés, Providencia y Santa Catalina",62269.6,38271.5,24174.2,21353.5,2820.7,14015.9
2023-09-01,2023,9,88,"San Andrés, Providencia y Santa Catalina",62252.3,38270.3,24105.7,21296.7,2808.9,14086.3
2023-10-01,2023,10,88,"San Andrés, Providencia y Santa Catalina",62228.8,38279.4,24079.1,21283.3,2795.8,14114.2
2023-11-01,2023,11,88,"San Andrés, Providencia y Santa Catalina",62202.2,38288.2,24129.1,21402.9,2726.2,14053.4
2023-12-01,2023,12,88,"San Andrés, Providencia y Santa Catalina",62169.8,38301.7,24153.5,21142.5,3011.0,14108.3
2024-01-01,2024,1,88,"San Andrés, Providencia y Santa Catalina",62135.2,38328.3,24174.7,20411.0,3763.7,14278.0
2024-02-01,2024,2,88,"San Andrés, Providencia y Santa Catalina",62112.9,38359.5,24388.9,20899.0,3489.9,14020.7
2024-03-01,2024,3,88,"San Andrés, Providencia y Santa Catalina",62100.9,38397.5,24477.4,21100.3,3377.1,13942.0
2024-04-01,2024,4,88,"San Andrés, Providencia y Santa Catalina",62105.7,38438.2,24560.4,21368.6,3191.8,13869.1
2024-05-01,2024,5,88,"San Andrés, Providencia y Santa Catalina",62122.0,38485.1,24691.0,21588.0,3103.0,13776.9
2024-06-01,2024,6,88,"San Andrés, Providencia y Santa Catalina",62154.3,38533.4,24632.4,21549.6,3082.8,13901.5
2024-07-01,2024,7,88,"San Andrés, Providencia y Santa Catalina",62189.7,38585.9,24885.5,21874.0,3011.5,13696.0
2024-08-01,2024,8,88,"San Andrés, Providencia y Santa Catalina",62248.1,38640.2,25094.8,22132.3,2962.5,13550.8
2024-09-01,2024,9,88,"San Andrés, Providencia y Santa Catalina",62318.9,38696.4,24756.8,21988.1,2768.7,13924.1
2024-10-01,2024,10,88,"San Andrés, Providencia y Santa Catalina",62400.1,38752.1,24998.3,22201.2,2797.1,13757.2
2024-11-01,2024,11,88,"San Andrés, Providencia y Santa Catalina",62496.3,38805.6,24941.0,22438.7,2502.3,13821.3
2024-12-01,2024,12,88,"San Andrés, Providencia y Santa Catalina",62603.7,38861.2,25312.1,22482.6,2829.4,13579.4
2025-01-01,2025,1,88,"San Andrés, Providencia y Santa Catalina",62656.7,38891.0,25420.3,21821.5,3598.8,13683.8
2025-02-01,2025,2,88,"San Andrés, Providencia y Santa Catalina",62709.2,38921.9,25604.0,22378.2,3225.8,13480.9
2025-03-01,2025,3,88,"San Andrés, Providencia y Santa Catalina",62757.0,38952.6,25619.5,22612.1,3007.4,13468.4
2025-04-01,2025,4,88,"San Andrés, Providencia y Santa Catalina",62809.6,38986.5,25204.8,22499.0,2705.8,13866.1
2025-05-01,2025,5,88,"San Andrés, Providencia y Santa Catalina",62861.0,39019.5,25348.1,22551.0,2797.1,13787.2
1993-01-01,1993,1,91,Amazonas,46123.7,30464.1,18595.9,15677.0,2918.8,11910.3
1993-02-01,1993,2,91,Amazonas,46272.9,30506.2,19057.5,16430.0,2627.5,11279.2
1993-03-01,1993,3,91,Amazonas,46383.7,30524.1,19295.9,16719.7,2576.2,11016.9
1993-04-01,1993,4,91,Amazonas,46464.3,30533.2,19189.8,16446.3,2743.5,11271.0
1993-05-01,1993,5,91,Amazonas,46513.1,30521.1,19078.4,16315.5,2762.9,11467.1
1993-06-01,1993,6,91,Amazonas,46519.8,30509.7,18948.6,16176.2,2772.4,11674.1
1993-07-01,1993,7,91,Amazonas,46467.1,30506.8,18728.9,15821.2,2907.7,12030.0
1993-08-01,1993,8,91,Amazonas,46462.6,30534.5,19231.1,16384.3,2846.8,11417.8
1993-09-01,1993,9,91,Amazonas,46498.6,30563.7,19474.6,16724.6,2750.0,11131.9
1993-10-01,1993,10,91,Amazonas,46482.4,30591.2,19493.0,17305.0,2188.0,10919.3
1993-11-01,1993,11,91,Amazonas,46444.6,30608.1,19896.7,17541.5,2355.2,10498.3
1993-12-01,1993,12,91,Amazonas,46405.5,30622.4,19945.8,17385.2,2560.6,10530.1
1994-01-01,1994,1,91,Amazonas,46368.7,30644.2,19967.5,16478.4,3489.1,10870.3
1994-02-01,1994,2,91,Amazonas,46408.6,30666.9,19944.1,16902.4,3041.7,10743.6
1994-03-01,1994,3,91,Amazonas,46495.8,30702.1,19992.0,17114.2,2877.8,10649.9
1994-04-01,1994,4,91,Amazonas,46630.5,30739.6,20219.2,17244.6,2974.7,10444.5
1994-05-01,1994,5,91,Amazonas,46799.9,30776.7,20156.0,17233.5,2922.5,10561.8
1994-06-01,1994,6,91,Amazonas,46985.5,30820.9,19670.6,16815.2,2855.4,11213.7
1994-07-01,1994,7,91,Amazonas,47170.8,30858.2,19507.8,16557.4,2950.3,11523.3
1994-08-01,1994,8,91,Amazonas,47315.3,30907.8,19373.0,16551.5,2821.5,11697.5
1994-09-01,1994,9,91,Amazonas,47417.4,30958.2,19390.5,16701.2,2689.3,11666.7
1994-10-01,1994,10,91,Amazonas,47493.3,31003.0,19417.9,17308.8,2109.2,11439.0
1994-11-01,1994,11,91,Amazonas,47558.1,31049.2,19542.8,17283.4,2259.4,11382.4
1994-12-01,1994,12,91,Amazonas,47637.2,31088.1,20069.1,17600.9,2468.2,10854.6
1995-01-01,1995,1,91,Amazonas,47725.8,31106.3,19698.6,16319.0,3379.5,11734.9
1995-02-01,1995,2,91,Amazonas,47770.0,31115.4,19740.3,16797.3,2943.0,11552.8
1995-03-01,1995,3,91,Amazonas,47811.8,31124.0,20135.4,17330.8,2804.7,11043.4
1995-04-01,1995,4,91,Amazonas,47853.0,31133.1,20287.5,17376.0,2911.5,10931.2
1995-05-01,1995,5,91,Amazonas,47874.2,31149.2,20486.9,17596.3,2890.6,10697.3
1995-06-01,1995,6,91,Amazonas,47883.4,31170.6,20833.4,17947.3,2886.1,10269.1
1995-07-01,1995,7,91,Amazonas,47872.5,31207.0,20841.2,17816.5,3024.7,10299.4
1995-08-01,1995,8,91,Amazonas,47948.5,31216.0,20630.7,17702.6,2928.0,10542.9
1995-09-01,1995,9,91,Amazonas,47975.1,31226.7,20443.4,17607.9,2835.5,10722.9
1995-10-01,1995,10,91,Amazonas,48036.2,31254.2,20104.6,17784.5,2320.1,10945.4
1995-11-01,1995,11,91,Amazonas,48190.1,31286.6,19875.1,17342.2,2532.8,11307.1
1995-12-01,1995,12,91,Amazonas,48363.3,31326.2,19505.8,16720.6,2785.2,11855.2
1996-01-01,1996,1,91,Amazonas,48563.7,31377.8,20026.5,16295.4,3731.1,11514.4
1996-02-01,1996,2,91,Amazonas,48788.7,31424.6,20195.1,16798.4,3396.7,11226.0
1996-03-01,1996,3,91,Amazonas,48924.4,31471.5,19769.3,16487.7,3281.6,11740.4
1996-04-01,1996,4,91,Amazonas,49013.9,31519.2,19610.0,16219.1,3390.9,11996.6
1996-05-01,1996,5,91,Amazonas,49090.4,31568.9,19580.3,16199.8,3380.5,12079.5
1996-06-01,1996,6,91,Amazonas,49146.2,31610.2,19592.6,16224.2,3368.4,12128.8
1996-07-01,1996,7,91,Amazonas,49270.3,31640.7,20252.6,16748.5,3504.2,11449.7
1996-08-01,1996,8,91,Amazonas,49500.6,31678.7,20673.9,17249.9,3424.0,11062.4
1996-09-01,1996,9,91,Amazonas,49682.0,31728.8,21125.2,17799.2,3326.0,10614.1
1996-10-01,1996,10,91,Amazonas,49805.9,31776.1,21403.4,18603.0,2800.3,10243.1
1996-11-01,1996,11,91,Amazonas,49838.9,31820.3,21669.1,18731.0,2938.1,10007.9
1996-12-01,1996,12,91,Amazonas,49853.6,31857.7,21791.6,18677.7,3113.9,9935.6
1997-01-01,1997,1,91,Amazonas,49892.4,31888.9,21661.3,17706.8,3954.5,10335.9
1997-02-01,1997,2,91,Amazonas,49967.2,31932.3,21233.7,17721.2,3512.5,10789.0
1997-03-01,1997,3,91,Amazonas,50100.2,31972.0,20992.1,17642.9,3349.2,11084.4
1997-04-01,1997,4,91,Amazonas,50247.5,32010.8,20929.3,17505.4,3423.8,11208.4
1997-05-01,1997,5,91,Amazonas,50390.7,32055.4,21095.6,17702.5,3393.2,11012.4
1997-06-01,1997,6,91,Amazonas,50551.9,32104.9,21222.8,17854.3,3368.5,10872.8
1997-07-01,1997,7,91,Amazonas,50656.7,32160.2,20810.6,17351.6,3459.0,11412.7
1997-08-01,1997,8,91,Amazonas,50767.9,32209.5,20784.0,17416.3,3367.7,11428.4
1997-09-01,1997,9,91,Amazonas,50898.9,32254.3,20771.6,17497.2,3274.4,11434.3
1997-10-01,1997,10,91,Amazonas,51032.7,32284.3,20469.5,17674.6,2794.9,11712.3
1997-11-01,1997,11,91,Amazonas,51172.5,32297.5,20363.3,17402.1,2961.2,11907.4
1997-12-01,1997,12,91,Amazonas,51296.4,32316.2,20163.2,16996.8,3166.4,12227.3
1998-01-01,1998,1,91,Amazonas,51377.1,32337.7,20140.1,16163.1,3977.0,12448.5
1998-02-01,1998,2,91,Amazonas,51443.3,32356.0,20043.7,16394.1,3649.6,12517.2
1998-03-01,1998,3,91,Amazonas,51518.6,32389.2,20640.7,17057.5,3583.3,11795.0
1998-04-01,1998,4,91,Amazonas,51616.4,32430.5,21515.8,17780.1,3735.7,10781.2
1998-05-01,1998,5,91,Amazonas,51724.7,32472.7,21573.0,17830.2,3742.9,10758.5
